nm;;348.657;351.320;353.980;356.636;359.290;361.940;364.586;367.229;369.869;372.505;375.138;377.767;380.392;383.014;385.633;388.247;390.858;393.465;396.068;398.668;401.263;403.855;406.443;409.026;411.606;414.182;416.753;419.321;421.884;424.443;426.998;429.549;432.096;434.638;437.176;439.709;442.238;444.763;447.283;449.799;452.310;454.816;457.318;459.816;462.309;464.797;467.280;469.759;472.233;474.702;477.166;479.626;482.081;484.530;486.975;489.415;491.850;494.280;496.705;499.124;501.539;503.949;506.353;508.752;511.146;513.535;515.919;518.297;520.670;523.038;525.400;527.757;530.109;532.455;534.796;537.131;539.461;541.785;544.104;546.417;548.725;551.027;553.323;555.614;557.899;560.178;562.452;564.720;566.983;569.239;571.490;573.735;575.974;578.207;580.435;582.656;584.872;587.082;589.286;591.484;593.676;595.862;598.042;600.216;602.383;604.545;606.701;608.851;610.995;613.132;615.264;617.389;619.509;621.622;623.729;625.829;627.924;630.012;632.094;634.170;636.240;638.303;640.360;642.411;644.456;646.494;648.526;650.552;652.571;654.584;656.591;658.592;660.586;662.573;664.555;666.530;668.498;670.460;672.416;674.366;676.309;678.245;680.175;682.099;684.016;685.927;687.832;689.730;691.622;693.507;695.386;697.258;699.124;700.983;702.836;704.683;706.523;708.357;710.184;712.005;713.819;715.627;717.429;719.224;721.013;722.795;724.571;726.340;728.103;729.860;731.610;733.354;735.091;736.822;738.547;740.265;741.977;743.683;745.382;747.075;748.761;750.441;752.115;753.783;755.444;757.099;758.748;760.390;762.026;763.656;765.280;766.897;768.509;770.114;771.713;773.305;774.892;776.472;778.047;779.615;781.177;782.733;784.283;785.827;787.365;788.897;790.423;791.943;793.457;794.965;796.467;797.964;799.454;800.939;802.418;803.890;805.358;806.819;808.275;809.725;811.169;812.608;814.041;815.468;816.890;818.306;819.717;821.122;822.522;823.916;825.305;826.689;828.067;829.440;830.807;832.169;833.526;834.878;836.225;837.566;838.902;840.234;841.560;842.881;844.197;845.508;846.814;848.116;849.412;850.704;851.991;853.273;854.551;855.824;857.092;858.356
2024-01-27 21:00:51;"PAR: 0; Depth: - 336.0";0.0000;0.0000;0.3487;0.0000;0.0000;0.1046;0.0000;0.4185;0.1860;0.6393;0.5115;0.0000;0.3138;0.0697;0.1046;0.2441;0.1046;0.0813;0.0581;0.1511;0.2092;0.2092;0.1743;0.1162;0.0232;0.0813;0.0930;0.0000;0.0348;0.0000;0.0581;0.3720;0.5115;0.4766;0.4417;0.1395;0.0697;0.0000;0.0000;0.0232;0.0581;0.0232;0.0465;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1162;0.1046;0.3022;0.2208;0.2557;0.3952;0.1860;0.1046;0.1162;0.1046;0.0348;0.0813;0.0116;0.0581;0.0000;0.0000;0.1046;0.0000;0.0930;0.0465;0.0465;0.0930;0.2441;0.4533;1.0578;1.6507;2.3598;2.9411;2.9062;2.4063;1.5926;0.9765;0.5580;0.1860;0.2325;0.1743;0.0930;0.0930;0.0813;0.2906;0.4417;0.5115;0.9765;0.9532;0.9300;0.8951;0.8835;0.9300;0.9416;0.8253;0.6858;0.6858;0.7207;1.0695;1.3833;2.2552;3.3828;3.9176;4.1152;3.3363;2.3366;1.6507;1.2787;1.1508;1.2555;0.9300;0.9648;0.8253;0.5812;0.5463;0.2441;0.3138;0.3487;0.3371;0.3022;0.4417;0.1511;0.3720;0.5347;0.1860;0.2906;0.4068;0.5696;0.3720;0.0930;0.1278;0.0000;0.0813;0.2325;0.0581;0.0930;0.3720;0.4301;0.0116;0.2325;0.3720;0.6161;0.0348;0.1046;0.4533;0.1511;0.4068;0.4882;0.6510;1.0695;0.5231;1.0695;0.8253;0.6975;0.4766;0.2092;0.1395;0.1627;0.0000;0.1278;0.0000;0.1278;0.0465;0.0000;0.0000;0.1046;0.0232;0.0930;0.0000;0.0930;0.0465;0.0000;0.1627;0.2557;0.0000;0.1162;0.1162;0.0000;0.3138;0.0000;0.0000;0.0000;0.0000;0.4998;0.0465;0.0000;0.0000;0.1046;0.1046;0.0000;0.0000;0.1627;0.0000;0.0000;0.1162;0.4417;0.6393;0.1162;0.0000;0.6045;0.0000;0.0000;0.2673;0.4417;0.0000;0.3836;0.2208;0.1046;0.4417;0.1860;0.2673;0.0000;0.1511;0.6045;0.2441;1.0695;0.2208;0.2208;1.1741;0.3952;0.0000;0.5347;0.0000;0.0000;0.9416;0.7788;0.4882;0.8486;0.0000;0.5580;0.3138;0.3720;0.0581;0.0000;1.4880;0.4068;0.6510;0.7207;0.4301;0.3720;1.1973;0.6626;1.5693;3.4991;0.1395;1.1043;0.0697;0.5812;1.7088;0.9183;1.4066
2024-01-27 21:01:00;"PAR: 104; Depth: - 336.0";0.0000;0.0000;0.0000;0.0000;4.2562;0.8512;0.0000;8.0869;0.0000;3.8306;6.8100;0.0000;0.0000;0.0000;0.0000;5.1075;0.8512;0.0000;0.0000;0.0000;0.0000;0.0000;0.4256;6.3844;5.5331;12.3432;16.5995;20.4302;36.1784;47.6704;66.8237;96.6178;133.2219;183.0205;239.2036;305.6018;368.1693;421.3729;473.2997;488.1967;494.5812;477.9816;444.7826;417.5423;377.1075;348.5903;326.8832;306.0274;292.8329;283.8947;281.3409;280.9153;288.5766;294.5354;302.6224;307.3043;312.4118;321.7757;327.3089;331.1395;340.0778;342.2059;347.3135;352.4210;353.2723;354.9748;359.6567;364.3386;376.2562;379.6613;383.9176;391.5789;395.8352;400.9427;400.0915;402.6453;408.6041;410.3066;412.8604;418.8192;415.8398;418.3935;409.8810;415.4141;415.4141;419.2448;413.7116;414.9885;410.7322;414.9885;421.3729;424.7780;433.2906;434.5675;436.2700;436.6956;446.9107;451.1670;464.3615;465.6384;472.8741;480.9610;493.3043;501.3913;505.6475;506.0732;517.1395;515.0114;521.8215;521.8215;528.2059;530.3340;527.3546;529.0572;530.7597;522.2471;515.0114;509.9038;501.3913;500.5400;483.0892;480.9610;475.4279;465.2128;459.2540;444.3569;435.4187;429.8855;409.4553;399.6659;385.6201;367.7437;368.1693;348.5903;333.6933;323.4782;307.3043;296.6636;285.5972;273.6796;263.8901;258.3569;243.0343;229.8398;219.6247;206.0045;210.6864;187.2768;177.0617;165.5697;161.7391;160.4622;155.7803;148.9702;147.6933;120.4530;131.9450;116.1967;110.6636;107.6842;100.4485;86.8283;92.3615;80.8695;92.7871;67.6750;68.1006;63.4187;64.2700;49.7986;62.1418;42.9885;43.4141;46.8192;47.2448;48.9473;26.3890;30.6453;37.4553;33.1990;38.7322;30.6453;26.3890;30.6453;21.2814;15.3226;20.0045;16.5995;28.9427;28.0915;20.8558;19.1533;4.6819;6.8100;11.9176;5.9588;5.9588;0.0000;0.0000;6.3844;6.3844;1.2768;4.2562;1.2768;9.3638;0.0000;0.0000;0.0000;2.5537;0.0000;2.5537;0.0000;0.0000;0.0000;0.0000;13.6201;0.0000;0.0000;0.0000;0.0000;17.8764;0.0000;0.0000;12.7688;0.0000;0.0000;11.4919;0.0000;3.4050;0.0000;0.0000;5.1075;0.0000;0.0000;26.3890;5.5331;0.0000;2.1281;0.0000;8.5125;8.5125;0.0000;15.3226;15.7482;4.2562;27.6659;0.0000;28.5171;2.5537;0.0000;22.9839;0.0000;0.0000;22.1327;0.0000;0.0000
2024-01-27 21:01:07;"PAR: 145; Depth: - 336.0";3.6116;13.8446;21.0679;4.8155;23.4757;33.7087;36.1165;39.1262;43.3398;41.5339;41.5339;43.3398;33.1067;34.3106;28.8932;25.8834;17.4563;9.6310;11.4368;6.6213;6.0194;8.4271;11.4368;15.6504;13.8446;20.4660;27.0873;33.1067;52.3689;70.4271;92.0970;135.4368;182.3883;249.2038;326.2524;413.5339;505.6310;587.4951;660.9320;684.4077;704.2718;683.2038;639.2621;599.5339;543.5533;500.2135;460.4854;440.0194;417.1456;404.5048;400.8932;399.0873;406.9126;409.9223;424.9708;426.1747;435.2038;443.6310;452.6601;457.4757;468.9126;468.3106;476.1359;480.9514;502.6213;498.4077;499.0097;509.2427;520.0776;523.0873;530.3106;541.7475;551.3786;556.7961;565.2233;560.4077;574.2524;575.4563;574.2524;583.8834;577.8640;576.6601;579.6699;571.8446;576.0582;577.8640;577.2621;574.2524;580.2718;582.0776;590.5048;588.0970;592.3106;601.9417;605.5533;615.7864;624.8155;624.8155;644.0776;647.0873;659.7281;672.3689;683.8058;681.3980;700.6601;721.1262;719.3203;715.1067;728.9514;727.1456;723.5339;730.7572;744.0000;733.1650;732.5631;722.9320;722.9320;715.1067;709.6893;699.4563;686.8155;668.1553;663.3398;653.7087;643.4757;624.2135;601.3398;584.4854;580.8737;560.4077;538.7378;520.0776;509.8446;496.6019;471.9223;454.4660;434.6019;419.5533;409.3203;381.0291;378.0194;370.7961;348.5242;334.6796;333.4757;303.3786;304.5825;270.2718;260.0388;249.8058;240.7766;246.1941;223.9223;222.1165;219.7087;187.2038;198.0388;190.8155;182.9902;166.1359;152.2912;148.0776;149.8834;140.2524;140.8543;123.3980;124.0000;119.1844;104.7378;93.9029;109.5533;100.5242;101.1262;98.1165;99.3203;86.0776;71.6310;74.6407;77.0485;63.2038;81.8640;66.8155;66.8155;78.8543;65.6116;51.1650;65.6116;49.9611;85.4757;57.1844;51.1650;60.7961;60.7961;48.7572;52.3689;46.9514;48.7572;37.3203;36.1165;34.9126;36.7184;46.3495;41.5339;35.5145;43.9417;41.5339;18.6601;33.1067;55.9805;34.3106;58.9902;33.7087;42.7378;57.1844;3.6116;52.3689;33.7087;28.2912;45.1456;50.5631;59.5922;59.5922;44.5436;45.1456;18.0582;58.9902;77.0485;2.4077;31.9029;78.2524;52.9708;60.7961;83.0679;40.3300;87.2815;62.6019;46.9514;96.9126;43.9417;94.5048;44.5436;91.4951;86.0776;69.2233;66.8155;130.0194;43.9417;94.5048;94.5048;86.0776;154.0970;57.1844;102.3300;119.1844;71.0291;88.4854
2024-01-27 21:01:09;"PAR: 147; Depth: - 336.0";0.0000;6.1386;16.5742;0.0000;20.8712;14.7326;7.3663;25.7821;42.3564;23.3267;34.9900;25.1683;31.9207;14.1188;12.8910;16.5742;7.3663;9.2079;4.9108;3.6831;4.2970;5.5247;4.9108;13.5049;11.0495;17.1881;23.3267;33.1485;50.9504;70.5940;93.9207;133.8217;178.6336;248.6138;324.1188;414.3564;499.6831;591.1485;667.8811;697.9603;708.3960;686.2970;654.9900;601.5841;550.0198;507.6633;475.7425;445.0495;419.8811;411.9009;407.6039;405.7623;407.6039;414.9702;423.5643;431.5445;445.6633;457.9405;460.3960;465.9207;472.0594;475.7425;480.0396;491.0891;498.4554;505.8217;515.0297;511.3465;518.0990;530.9900;537.7425;557.3861;556.1584;548.1782;563.5247;570.8910;575.8019;585.6237;586.8514;592.3762;586.8514;578.8712;587.4653;582.5544;580.0990;586.8514;586.2376;591.7623;599.1287;591.1485;602.1980;596.6732;607.1089;612.0198;627.3663;623.6831;635.9603;642.0990;645.7821;652.5346;667.2673;678.3168;684.4554;696.1188;707.1683;716.9900;731.1089;727.4257;734.1782;735.4059;734.1782;740.3168;734.7920;729.8811;735.4059;729.8811;726.1980;724.9702;712.0792;689.3663;687.5247;666.0396;665.4257;643.9405;637.8019;620.0000;604.0396;597.9009;569.0495;551.8613;546.9504;526.0792;502.1386;496.6138;472.6732;465.3069;445.6633;420.4950;403.3069;404.5346;377.5247;372.6138;364.0198;322.2772;302.6336;297.1089;295.8811;269.4851;257.2079;245.5445;236.9504;240.6336;229.5841;224.0594;209.9405;181.0891;195.2079;183.5445;170.6534;163.2871;144.8712;144.8712;146.7128;136.2772;133.8217;114.1782;106.8118;118.4752;108.0396;93.9207;98.2178;97.6039;89.0099;78.5742;82.8712;73.0495;90.8514;73.0495;56.4752;60.7722;60.7722;66.9108;49.1089;49.1089;25.7821;49.7227;42.3564;25.1683;52.1782;60.7722;44.1980;55.2475;33.7623;12.8910;21.4851;33.7623;28.8514;20.8712;17.1881;27.6237;37.4455;31.9207;42.3564;22.7128;31.9207;22.0990;8.5940;33.7623;35.6039;0.0000;36.8316;15.3465;38.0594;33.1485;14.1188;47.2673;7.9801;14.7326;38.0594;8.5940;54.6336;8.5940;29.4653;43.5841;18.4158;16.5742;57.7029;0.0000;0.0000;44.8118;20.2574;36.2178;21.4851;22.0990;81.0297;41.7425;39.9009;40.5148;5.5247;33.1485;24.5544;46.6534;41.1287;61.3861;48.4950;79.8019;23.9405;55.2475;124.6138;69.3663;76.7326;0.0000;27.0099;50.9504;68.7524;98.8316
2024-01-28 09:16:17;"PAR: 69; Depth: - 336.0";0.0000;14.1444;11.3155;0.0000;22.6311;18.3878;0.0000;25.4600;24.7528;19.0950;37.4828;43.8479;59.4068;95.4752;129.4220;152.0532;165.4904;217.1178;272.9885;318.9581;346.5399;377.6577;388.2661;395.3384;417.9695;433.5285;434.9429;441.3079;440.6007;435.6501;437.7718;450.5019;471.0114;491.5209;512.7376;533.9543;547.3916;558.0000;572.8517;582.0456;596.8973;608.2129;622.3574;642.1596;645.6958;658.4258;661.9619;664.7908;679.6425;683.1787;685.3003;678.2281;658.4258;647.1102;636.5019;622.3574;603.2623;577.0950;544.5627;506.3726;463.2319;420.0912;360.6844;305.5209;267.3307;241.8707;229.8479;222.0684;220.6539;214.2889;212.8745;216.4106;202.9733;190.2433;187.4144;176.8060;166.9049;155.5893;132.9581;126.5931;121.6425;111.0342;104.6692;92.6463;100.4258;92.6463;73.5513;71.4296;64.3574;50.9201;50.9201;39.6045;41.0190;26.1673;23.3384;12.7300;8.4866;9.9011;7.7794;0.0000;0.0000;0.0000;4.9505;0.0000;0.0000;0.0000;5.6577;2.1216;2.1216;0.0000;0.0000;0.7072;2.1216;0.7072;3.5361;0.0000;0.0000;0.7072;3.5361;1.4144;0.0000;0.0000;6.3650;0.0000;2.8288;5.6577;0.0000;11.3155;0.7072;0.0000;2.1216;0.0000;7.0722;7.0722;0.0000;7.0722;0.0000;0.0000;0.7072;0.0000;0.0000;2.1216;0.0000;2.1216;0.0000;0.0000;13.4372;0.0000;0.0000;0.0000;0.0000;6.3650;0.0000;3.5361;0.0000;0.0000;4.2433;0.0000;1.4144;0.0000;0.0000;0.0000;4.9505;0.0000;4.9505;0.0000;0.0000;0.0000;0.0000;0.0000;7.7794;0.0000;0.0000;7.0722;7.0722;7.0722;1.4144;11.3155;14.1444;0.0000;5.6577;11.3155;0.0000;2.8288;0.0000;0.0000;2.8288;0.0000;18.3878;17.6806;0.0000;6.3650;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;9.1939;5.6577;3.5361;0.0000;0.0000;4.2433;0.0000;19.0950;0.0000;0.0000;2.1216;0.0000;22.6311;0.0000;0.0000;31.1178;0.0000;29.7034;0.0000;4.9505;31.8250;0.0000;0.0000;43.8479;0.0000;0.0000;8.4866;0.0000;0.0000;0.0000;0.0000;27.5817;9.1939;26.1673;26.8745;0.0000;34.6539;3.5361;10.6083;0.0000;44.5551;41.7262;42.4334;0.0000;39.6045;12.7300;29.7034;79.9163;0.0000;17.6806;0.0000;14.1444;62.2357
2024-01-28 09:16:19;"PAR: 66; Depth: - 336.0";0.0000;2.6859;19.4729;0.0000;28.8736;23.5018;20.1444;39.6173;21.4873;14.7725;33.5740;18.8014;47.6750;94.6787;108.7797;144.3682;159.1407;212.1877;271.2779;306.8664;335.7400;361.2563;373.3429;386.1010;404.9025;419.0036;419.6750;431.0902;424.3754;416.9891;425.0469;432.4332;451.9061;472.0505;490.1805;509.6534;530.4693;539.1985;551.9566;555.9855;567.4007;575.4584;602.9891;615.0758;615.7472;631.8628;634.5487;637.9061;649.9927;654.6931;651.3357;649.3212;625.1480;618.4332;612.3898;593.5884;574.7870;549.9422;515.6967;475.4079;434.4476;392.8158;349.1696;298.8086;253.1480;224.2743;219.5740;206.1444;203.4584;208.1588;201.4440;200.1010;191.3718;184.6570;179.9566;169.2129;162.4981;145.0397;131.6101;120.1949;111.4657;108.1083;102.0649;84.6064;87.9638;83.2635;72.5198;73.8628;63.1191;55.7328;48.3465;40.2888;37.6028;26.1877;18.8014;8.7292;10.7436;1.3429;14.1010;0.0000;0.6714;0.0000;3.3574;10.7436;4.7003;2.6859;1.3429;2.0144;0.0000;0.0000;0.0000;0.6714;0.0000;0.6714;6.7148;0.6714;3.3574;2.0144;0.0000;4.7003;0.0000;0.0000;1.3429;0.0000;5.3718;6.0433;0.0000;8.0577;0.6714;2.0144;8.0577;5.3718;4.7003;1.3429;0.0000;6.7148;0.0000;0.0000;0.0000;0.0000;0.0000;8.7292;2.0144;0.0000;0.0000;0.0000;6.7148;0.0000;0.0000;0.0000;0.0000;17.4584;5.3718;1.3429;10.7436;0.0000;8.7292;2.0144;3.3574;1.3429;0.0000;2.0144;0.0000;0.0000;9.4007;0.0000;0.0000;8.7292;0.0000;0.0000;10.0722;4.0288;7.3862;4.0288;13.4296;13.4296;0.0000;0.0000;9.4007;0.0000;6.7148;2.6859;0.0000;10.7436;6.7148;0.0000;1.3429;0.0000;8.7292;4.0288;4.7003;0.0000;0.0000;0.0000;0.0000;3.3574;0.0000;0.0000;0.0000;0.0000;12.0866;2.0144;12.7581;0.0000;23.5018;2.0144;0.0000;5.3718;2.0144;0.0000;29.5451;0.0000;2.0144;2.0144;0.0000;21.4873;40.2888;0.0000;25.5162;6.7148;26.1877;0.0000;2.6859;52.3754;0.0000;0.0000;33.5740;0.0000;2.6859;24.1732;0.0000;33.5740;0.0000;0.0000;62.4476;30.2166;21.4873;38.2743;0.0000;0.0000;26.8592;33.5740;59.0902;28.2021;21.4873;58.4187;18.8014;18.8014;0.0000;0.0000;55.7328;0.0000;33.5740;38.9458;0.0000;26.8592
2024-01-28 09:16:24;"PAR: 60; Depth: - 336.0";9.6310;12.0388;19.2621;0.0000;15.0485;14.4466;0.0000;28.2912;19.2621;39.1262;41.5339;37.3203;55.9805;86.0776;108.3495;137.8446;155.9029;193.8252;250.4077;289.5339;308.7961;329.2621;343.1067;355.7475;376.2135;380.4271;388.8543;397.2815;393.0679;382.8349;393.0679;394.2718;413.5339;437.0097;454.4660;471.3203;482.7572;486.3689;495.3980;504.4271;515.2621;529.7087;541.7475;559.2038;559.2038;568.8349;576.6601;576.0582;586.8932;587.4951;581.4757;580.2718;564.6213;555.5922;548.9708;535.1262;524.2912;496.0000;462.2912;429.1844;392.4660;354.5436;312.4077;272.6796;234.1553;210.0776;195.6310;187.2038;188.4077;190.2135;184.1941;182.3883;178.1747;170.3495;163.1262;153.4951;152.2912;131.2233;117.9805;114.9708;102.3300;102.9320;97.5145;86.6796;86.6796;83.0679;73.4368;65.6116;52.9708;48.1553;49.9611;29.4951;36.1165;22.8737;11.4368;13.8446;11.4368;6.6213;7.8252;0.0000;1.2038;3.6116;4.8155;7.2233;0.0000;0.0000;3.0097;0.6019;4.2135;0.0000;0.0000;8.4271;4.8155;5.4174;10.8349;0.0000;2.4077;3.0097;0.6019;9.6310;0.0000;3.6116;9.6310;0.6019;4.8155;1.8058;0.0000;12.6407;0.0000;0.0000;9.6310;1.8058;13.2427;7.2233;0.6019;0.0000;0.0000;0.0000;7.8252;0.0000;1.8058;6.0194;3.0097;1.8058;1.8058;0.0000;13.8446;0.0000;6.0194;0.0000;0.6019;13.2427;12.6407;1.2038;12.0388;0.0000;1.8058;6.6213;4.2135;1.8058;4.2135;0.0000;5.4174;0.0000;4.2135;0.0000;9.6310;12.6407;0.0000;0.0000;15.0485;9.0291;12.0388;3.6116;4.8155;13.2427;0.0000;0.0000;2.4077;0.0000;22.8737;7.2233;0.0000;11.4368;0.0000;0.0000;0.0000;0.0000;17.4563;5.4174;10.8349;17.4563;4.2135;0.0000;5.4174;1.2038;1.2038;0.0000;0.0000;7.2233;4.2135;4.8155;27.0873;0.0000;13.2427;3.0097;0.0000;1.8058;1.8058;0.0000;22.8737;0.0000;5.4174;26.4854;0.0000;15.6504;23.4757;0.0000;34.9126;15.0485;27.6893;11.4368;6.6213;42.7378;6.6213;12.0388;27.6893;0.0000;24.6796;26.4854;2.4077;50.5631;2.4077;0.0000;18.6601;7.8252;22.2718;42.7378;0.0000;58.9902;15.0485;27.0873;58.9902;6.0194;44.5436;55.3786;0.0000;40.3300;0.0000;10.8349;60.7961;0.0000;64.4077;80.6601;0.0000;84.8737
2024-01-28 09:16:27;"PAR: 64; Depth: - 336.0";3.8482;7.6965;13.4689;0.0000;18.6000;4.4896;8.9793;28.8620;39.7655;35.2758;60.2896;57.7241;67.9862;77.6068;125.7103;143.6689;159.7034;199.4689;261.6827;303.3724;326.4620;354.6827;365.5862;373.9241;391.2413;405.9931;409.2000;419.4620;414.3310;402.7862;414.3310;416.2551;442.5517;465.0000;479.7517;496.4275;516.3103;522.7241;538.1172;545.8137;554.1517;557.3586;568.9034;590.7103;595.8413;613.1586;613.1586;612.5172;624.0620;633.6827;633.0413;622.1379;603.5379;590.7103;589.4275;563.1310;558.0000;534.9103;495.7862;457.3034;420.1034;375.2068;332.8758;285.4137;255.9103;221.2758;214.8620;200.7517;198.8275;201.3931;198.1862;196.2620;187.9241;181.5103;174.4551;159.0620;150.0827;141.1034;126.9931;119.2965;107.1103;105.8275;97.4896;87.8689;85.9448;82.7379;71.1931;68.6275;62.2137;57.0827;51.9517;40.4068;37.2000;23.7310;19.8827;14.7517;5.7724;8.9793;11.5448;1.9241;4.4896;3.8482;6.4137;7.6965;4.4896;4.4896;8.3379;3.2068;6.4137;2.5655;0.0000;5.1310;7.6965;14.7517;8.9793;1.2827;5.7724;8.3379;4.4896;5.1310;0.0000;5.1310;7.0551;1.2827;8.9793;6.4137;0.0000;8.3379;1.9241;1.9241;8.3379;4.4896;11.5448;10.2620;1.2827;6.4137;0.0000;16.0344;14.1103;0.0000;5.1310;14.7517;9.6206;4.4896;0.0000;5.1310;19.8827;8.9793;1.9241;0.0000;0.6413;17.9586;0.0000;14.7517;13.4689;0.0000;14.1103;14.1103;1.9241;11.5448;1.2827;23.7310;11.5448;1.2827;12.8275;0.0000;8.9793;8.9793;2.5655;0.0000;25.6551;0.0000;7.0551;15.3931;12.8275;9.6206;1.2827;23.0896;12.8275;0.0000;8.9793;7.6965;7.6965;12.1862;0.0000;0.0000;25.0137;0.0000;36.5586;23.7310;19.8827;24.3724;2.5655;8.3379;15.3931;0.0000;3.2068;0.0000;9.6206;9.6206;13.4689;16.6758;9.6206;0.0000;21.1655;23.0896;0.0000;1.9241;18.6000;7.6965;34.6344;0.0000;0.0000;28.2206;5.7724;35.2758;21.1655;21.8068;33.3517;0.0000;26.9379;23.0896;19.2413;41.0482;34.6344;25.0137;51.9517;0.0000;0.0000;33.9931;18.6000;43.6137;0.0000;5.7724;62.2137;31.4275;20.5241;26.9379;0.0000;31.4275;16.0344;55.8000;69.2689;33.9931;58.3655;75.6827;0.0000;39.7655;29.5034;57.7241;76.3241;0.0000;51.9517;48.7448;63.4965;68.6275
